,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age
33968,COM,Africa,Comoros,2021-07-15,4002.0,6.0,146.0,0.0,888456.0,437.352,20.4
33969,COM,Africa,Comoros,2021-07-16,4009.0,7.0,147.0,1.0,888456.0,437.352,20.4
33970,COM,Africa,Comoros,2021-07-17,4009.0,0.0,147.0,0.0,888456.0,437.352,20.4
33971,COM,Africa,Comoros,2021-07-18,4011.0,2.0,147.0,0.0,888456.0,437.352,20.4
33972,COM,Africa,Comoros,2021-07-19,4011.0,0.0,147.0,0.0,888456.0,437.352,20.4
33973,COM,Africa,Comoros,2021-07-20,4011.0,0.0,147.0,0.0,888456.0,437.352,20.4
33974,COM,Africa,Comoros,2021-07-21,4011.0,0.0,147.0,0.0,888456.0,437.352,20.4
33975,COM,Africa,Comoros,2021-07-22,4014.0,3.0,147.0,0.0,888456.0,437.352,20.4
33976,COM,Africa,Comoros,2021-07-23,4014.0,0.0,147.0,0.0,888456.0,437.352,20.4
33977,COM,Africa,Comoros,2021-07-24,4014.0,0.0,147.0,0.0,888456.0,437.352,20.4
33978,COM,Africa,Comoros,2021-07-25,4021.0,7.0,147.0,0.0,888456.0,437.352,20.4
33979,COM,Africa,Comoros,2021-07-26,4024.0,3.0,147.0,0.0,888456.0,437.352,20.4
33980,COM,Africa,Comoros,2021-07-27,4024.0,0.0,147.0,0.0,888456.0,437.352,20.4
33981,COM,Africa,Comoros,2021-07-28,4024.0,0.0,147.0,0.0,888456.0,437.352,20.4
33982,COM,Africa,Comoros,2021-07-29,4025.0,1.0,147.0,0.0,888456.0,437.352,20.4
33983,COM,Africa,Comoros,2021-07-30,4026.0,1.0,147.0,0.0,888456.0,437.352,20.4
33984,COM,Africa,Comoros,2021-07-31,4028.0,2.0,147.0,0.0,888456.0,437.352,20.4
33985,COM,Africa,Comoros,2021-08-01,4028.0,0.0,147.0,0.0,888456.0,437.352,20.4
33986,COM,Africa,Comoros,2021-08-02,4028.0,0.0,147.0,0.0,888456.0,437.352,20.4
33987,COM,Africa,Comoros,2021-08-03,4028.0,0.0,147.0,0.0,888456.0,437.352,20.4
33988,COM,Africa,Comoros,2021-08-04,4029.0,1.0,147.0,0.0,888456.0,437.352,20.4
33989,COM,Africa,Comoros,2021-08-05,4030.0,1.0,147.0,0.0,888456.0,437.352,20.4
33990,COM,Africa,Comoros,2021-08-06,4030.0,0.0,147.0,0.0,888456.0,437.352,20.4
33991,COM,Africa,Comoros,2021-08-07,4031.0,1.0,147.0,0.0,888456.0,437.352,20.4
33992,COM,Africa,Comoros,2021-08-08,4031.0,0.0,147.0,0.0,888456.0,437.352,20.4
33993,COM,Africa,Comoros,2021-08-09,4031.0,0.0,147.0,0.0,888456.0,437.352,20.4
33994,COM,Africa,Comoros,2021-08-10,4031.0,0.0,147.0,0.0,888456.0,437.352,20.4
33995,COM,Africa,Comoros,2021-08-11,4031.0,0.0,147.0,0.0,888456.0,437.352,20.4
33996,COM,Africa,Comoros,2021-08-12,4035.0,4.0,147.0,0.0,888456.0,437.352,20.4
33997,COM,Africa,Comoros,2021-08-13,4035.0,0.0,147.0,0.0,888456.0,437.352,20.4
33998,COM,Africa,Comoros,2021-08-14,4038.0,3.0,147.0,0.0,888456.0,437.352,20.4
33999,COM,Africa,Comoros,2021-08-15,4038.0,0.0,147.0,0.0,888456.0,437.352,20.4
34000,COM,Africa,Comoros,2021-08-16,4038.0,0.0,147.0,0.0,888456.0,437.352,20.4
34001,COM,Africa,Comoros,2021-08-17,4039.0,1.0,147.0,0.0,888456.0,437.352,20.4
34002,COM,Africa,Comoros,2021-08-18,4039.0,0.0,147.0,0.0,888456.0,437.352,20.4
34003,COM,Africa,Comoros,2021-08-19,4044.0,5.0,147.0,0.0,888456.0,437.352,20.4
34004,COM,Africa,Comoros,2021-08-20,4044.0,0.0,147.0,0.0,888456.0,437.352,20.4
34005,COM,Africa,Comoros,2021-08-21,4044.0,0.0,147.0,0.0,888456.0,437.352,20.4
34006,COM,Africa,Comoros,2021-08-22,4050.0,6.0,147.0,0.0,888456.0,437.352,20.4
34007,COM,Africa,Comoros,2021-08-23,4051.0,1.0,147.0,0.0,888456.0,437.352,20.4
34008,COM,Africa,Comoros,2021-08-24,4054.0,3.0,147.0,0.0,888456.0,437.352,20.4
34009,COM,Africa,Comoros,2021-08-25,4055.0,1.0,147.0,0.0,888456.0,437.352,20.4
34010,COM,Africa,Comoros,2021-08-26,4055.0,0.0,147.0,0.0,888456.0,437.352,20.4
34011,COM,Africa,Comoros,2021-08-27,4055.0,0.0,147.0,0.0,888456.0,437.352,20.4
34012,COM,Africa,Comoros,2021-08-28,4062.0,7.0,147.0,0.0,888456.0,437.352,20.4
34013,COM,Africa,Comoros,2021-08-29,4062.0,0.0,147.0,0.0,888456.0,437.352,20.4
34014,COM,Africa,Comoros,2021-08-30,4065.0,3.0,147.0,0.0,888456.0,437.352,20.4
34015,COM,Africa,Comoros,2021-08-31,4068.0,3.0,147.0,0.0,888456.0,437.352,20.4
34016,COM,Africa,Comoros,2021-09-01,4072.0,4.0,147.0,0.0,888456.0,437.352,20.4
34017,COM,Africa,Comoros,2021-09-02,4076.0,4.0,147.0,0.0,888456.0,437.352,20.4
34018,COM,Africa,Comoros,2021-09-03,4083.0,7.0,147.0,0.0,888456.0,437.352,20.4
34019,COM,Africa,Comoros,2021-09-04,4084.0,1.0,147.0,0.0,888456.0,437.352,20.4
34020,COM,Africa,Comoros,2021-09-05,4086.0,2.0,147.0,0.0,888456.0,437.352,20.4
34021,COM,Africa,Comoros,2021-09-06,4086.0,0.0,147.0,0.0,888456.0,437.352,20.4
34022,COM,Africa,Comoros,2021-09-07,4090.0,4.0,147.0,0.0,888456.0,437.352,20.4
34023,COM,Africa,Comoros,2021-09-08,4093.0,3.0,147.0,0.0,888456.0,437.352,20.4
34024,COM,Africa,Comoros,2021-09-09,4093.0,0.0,147.0,0.0,888456.0,437.352,20.4
34025,COM,Africa,Comoros,2021-09-10,4093.0,0.0,147.0,0.0,888456.0,437.352,20.4
34026,COM,Africa,Comoros,2021-09-11,4094.0,1.0,147.0,0.0,888456.0,437.352,20.4
34027,COM,Africa,Comoros,2021-09-12,4097.0,3.0,147.0,0.0,888456.0,437.352,20.4
34028,COM,Africa,Comoros,2021-09-13,4100.0,3.0,147.0,0.0,888456.0,437.352,20.4
34029,COM,Africa,Comoros,2021-09-14,4100.0,0.0,147.0,0.0,888456.0,437.352,20.4
34030,COM,Africa,Comoros,2021-09-15,4100.0,0.0,147.0,0.0,888456.0,437.352,20.4
34031,COM,Africa,Comoros,2021-09-16,4101.0,1.0,147.0,0.0,888456.0,437.352,20.4
34032,COM,Africa,Comoros,2021-09-17,4104.0,3.0,147.0,0.0,888456.0,437.352,20.4
34033,COM,Africa,Comoros,2021-09-18,4104.0,0.0,147.0,0.0,888456.0,437.352,20.4
34034,COM,Africa,Comoros,2021-09-19,4106.0,2.0,147.0,0.0,888456.0,437.352,20.4
