"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Least developed countries: UN classification","LDC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","11.9002569395928","12.12506064236","12.6349685671277","12.7964028870769","14.1528250568837","13.7639430229108","14.9076207806736","15.7759980981402","15.9314556282505","13.9713711064939","16.4550402085152","17.3535700579503","18.1226217658095","17.4156012135642","17.6229602143392","18.5747459239549","18.5538979819957","27.4809792137604","20.3883356929514","21.0545153198225","21.5728088311738","21.8867959512436","20.4354077219641","21.2292477837479","22.3408007790739","22.3265523645407","23.5303868009625","24.0878467005436","23.2573064934063","23.3227481203856","23.0792743873549","23.0034567807887","22.6562738979449","23.5409109409317","22.3805156804463","26.414869726177","26.6358512031938","27.1732483729179","27.0717596835217","26.5289831946405","27.4142287028569","27.6653650666407","29.4581456557535","33.6930764341791","33.8855326541549","33.7542737858329","34.9599412491622","35.8644163632633","38.1194138489772","41.9105824267139","43.9422058169049","44.0140582740832","45.2552162527408","48.4362965459849","54.7165683376117",
"Low income","LIC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","12.2696932172403","13.5469715504543","13.009510766116","13.4004860066498","13.8488639185293","14.2443590990054","14.1047716442809","15.2989642537915","14.8282983857871","16.5558258034054","17.327841596633","18.700917106393","18.5498828449849","19.7741709828823","20.7149102823233","22.8468675066748","21.853230639901","23.2433357073269","24.0702976724765","25.1920386815697","38.4555460030129","33.0726380303397","36.6264906337647","36.1032730358536","34.6329414059574","25.0832974577056","26.9750029147463","29.9757645854299","29.5200946733274","32.3991143094021","37.2193052328298","35.9639361586437","34.4571188604624","34.9427714792317","35.1339737328047","36.9403795209999","40.5670126861822","38.6237739368144","46.0717095384572","50.5590891734079","51.0447642218831","48.5861684894063","45.9531503886312","43.6409805723716","41.5620922277076","42.925713586117","47.0795240633519","47.8860027163237","29.3672470808365","25.3002027979449","24.69236235667","24.0978230572318","24.2350104466138","","","","","",
"Liechtenstein","LIE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","23.1560125167635","23.5927272727273","24.80631276901","29.5665131400704","28.61542409855","28.5910440376051","27.1632481708048","27.8543764523625","25.5803321515208","24.6789226165028","22.8915398126464","24.6313167259786","26.2477864497934","22.3641599652249","19.3858062344874","17.9463445836626","20.9227560176141","24.2362732441563","27.172155162311","31.5935251111917","32.0211342763089","30.0407034880301","32.2593159878272","31.8349355679641","29.2117518504546","31.1966127790608","29.4197488215563","30.9841248862614","31.5395392419205","30.1158131922141","28.2587504686622","29.7628690097974","30.4367168450185","31.9499025359947","32.9834014805227","38.8518386515158","37.5791404557574","37.4793433916825","37.1067087366624","38.7281491333797","38.4388964692487","39.0173000103738","39.3504395072967","39.3880680483827","41.0665812943213","41.6778034206558","40.9892214399826","39.2326973771293","34.5243803776736","37.353420524259","32.6085161644815","43.4506999203443","42.252575103791","44.7082718448778","47.394243672703","52.4819828672983","55.6626382299166","58.8192750827325","61.1158921427903","63.0188784504365","",
"Lower middle income","LMC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","21.1549069842217","21.0082501493166","21.5636465021421","21.5337982819893","21.3819431555992","22.666647461638","23.2757919846055","23.3172304050858","24.368861837052","23.8515847692557","23.8243376298523","25.4775572583856","26.8789637680955","25.9358962154362","23.3724575355387","25.3726231675271","28.3558436688137","30.1010840100251","33.0587573896287","35.084295924065","36.0208899954004","31.6614181185301","34.1059428724193","37.2397745307538","35.8710598117798","37.7901120618217","44.9767352999491","44.188827874825","44.0244499883825","43.7249927131132","42.2661256859505","39.9455887582017","42.0456235180187","41.5465339266127","42.8580796502126","41.0365436556817","41.7140017080009","43.9728809684019","44.2698891444272","46.0915679650208","46.6907621407467","49.6801228023283","51.3064299537122","51.6336053540765","51.1594870154898","51.2958059825431","53.1623123780824","57.0718818078629","56.6494907061469","60.2525098654517","58.8732489736838","57.9903568502491","58.345708416333","59.1939496648247","61.0162487631674","63.780237750759","66.2403592848503","64.3297741127722","64.0421835511655","65.1271878890256","74.7895088035059",
"Low & middle income","LMY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","20.2321854528218","20.1262712264117","20.0181347718542","22.6391854481625","22.5320451376077","23.4385133296681","24.545360354448","24.679841318616","25.3926871763735","25.9014287354662","27.2018883257172","26.9270604290003","25.47222250019","26.307343820363","27.4978561628152","27.420566931724","28.7456071748439","30.7368551187799","31.4185313554229","30.7033424222768","31.8110425039844","35.2623943162446","35.9173257980835","36.8880015277686","42.241409060877","41.7612108715853","48.3031091345534","54.5573822125674","42.1793538750555","43.1451873764171","48.2170050680763","51.9730627054345","48.6238146226259","48.661629949556","51.6290781541235","55.2301896338927","57.4307090285454","63.0991715078019","63.1377021455854","67.4756065731501","70.4568634882889","73.0591329467869","71.3592507596812","71.7609284681376","74.8829260589544","76.2249827453567","77.8320505904841","93.6745468574863","93.2461541461819","94.2898905844971","98.9842102173384","104.001921779773","109.552328810984","121.588705970284","125.858189246747","123.284380835026","124.973238103275","127.719447830534","144.630514312651",
"Lesotho","LSO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","35.2886045819697","39.0902887139108","50.335213337865","52.1303824760916","52.5355909264678","52.4923800144583","49.1733686594473","48.249886348338","46.842064808742","43.9835067910497","40.640726410805","35.5465435581569","32.2562407261641","34.2495674548812","33.2534795587239","31.3362061998186","32.7957279107207","33.2915021306695","34.4614248901987","30.0873320802108","27.6225431847664","28.0324218272255","26.5146995973571","26.2351811215662","24.3346836769651","24.2328456792603","28.778280171772","34.4412820602355","33.4579623029527","35.6639125884402","39.3549163248576","35.6722133571885","35.1347476879133","37.9217565761549","33.9869820096559","33.6607609860417","31.0138337402733","39.3982916521184","40.2759360786198","","",
"Late-demographic dividend","LTE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","24.2913979925438","24.3858965627057","26.9478393674284","27.3815136983974","29.3855788369574","31.2914727984833","36.6626019778996","40.4725964879826","42.8701762058921","48.5190719687645","47.3336723328834","","","","","66.4996518745502","77.6266783678547","64.5386936613106","60.7616777894271","64.9936045337761","70.0838775888999","75.2426405162987","86.4060134887395","88.0380049056156","91.8089904064468","94.2403578102266","97.6154380367585","94.3199313777931","93.5372315015423","96.9590620188906","96.3744582664774","96.5742667582636","119.280332821798","118.626316887172","118.099315291711","124.342048822322","130.712077961391","137.886682276903","156.110415538074","161.648167222725","156.176609227009","154.199054874323","157.294365310881","176.05476467828",
"Lithuania","LTU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","75.8872435836275","84.895337310693","90.2027286796449","91.0525668005867","108.684094984513","111.567530017942","117.686282642089","139.195348065565","129.666898083157","120.319569792428","121.844129063078","123.692679277546","130.011309336412","134.888749331447","148.655180869501","164.532076517352","156.187884640144","166.116281390623","167.104596420128","167.944193992169","141.654017240168","139.259655083919","141.926043994824","125.212115588368","112.542379876541","123.131596688384","107.547375850122","100.854966185799","108.650458444419","107.206393370558","111.163969843746","131.448010330602","147.768600559465","146.098975148145","145.972858925839","154.315214688124","338.710628638521",
"St. Martin (French part)","MAF","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","27.839748432661","29.4702901186664","28.9819007863504","27.6939092162273","26.7142181161464","27.097855227882","27.555647155812","28.4204073689673","29.828209000302","29.6320688348937","29.5067678937116","30.3141220853598","33.7667166416792","35.855320642846","35.4377161598092","39.203043036445","39.8014448956464","40.5564598782179","43.0508213366211","43.5713779153168","35.0263198436523","37.918930045778","36.3686904057144","39.4640215857724","38.4879114737611","37.7051733060843","37.5266458289018","40.1730964414439","39.9043022941163","42.3101030067359","46.1509067967768","47.7032824355712","50.9013961960403","53.7242549714841","53.1768927310237","55.9572669488579","52.8401928772412","61.9270329068279","60.9949122364705","66.1443167811565","70.9096679610017","77.5360787239523","81.9550451189624","82.551157193363","84.3249550910271","92.0191555632177","99.4729228077249","109.019703079859","111.569239727061","114.35862808697","113.66790601479","115.755845791377","117.018303580163","113.909096147683","117.382230258008","116.204135416305","118.671452826993","119.383213011121","119.140130899866","118.885420023273","136.309271047045",
"Monaco","MCO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2171384080936","18.340118360072","21.5640034877299","19.3369376700332","20.4521221105714","22.2944191905919","25.1413858602755","28.9870306684853","30.8616399181723","36.753849409965","42.0344646180814","43.7013460651562","51.1776850795433","50.3492766552239","54.0866637338368","43.0444204547492","41.5844270649918","47.0478805834017","52.5232098469797","49.4247683421115","43.91339931907","43.8696131548712","43.0766416692135","43.2157442355301","42.7566958285326","52.1522224663587",
"Madagascar","MDG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","14.5428489674558","14.718842539671","15.3108253145915","15.7507756661684","15.8257314906095","17.2325777838095","17.1393852089293","17.3887726249639","17.8648481294968","17.6137825550206","19.3548600327264","18.4614769227949","17.8047337443743","17.1094543229313","18.6206690892315","19.0340919265041","21.1837260803259","19.0906931238225","15.4341949072724","16.254711526748","13.6788170774451","10.3156648371057","11.4588885755804","11.604856893856","12.4881532371988","12.6625920310649","11.8673381708933","13.983125039897","12.6646093531913","16.3274218729191","17.2203949497803","19.0483732003123","20.9152597756668","16.0401054875396","15.2027090704126","16.951880859215","16.310236466227","17.3208301207882","17.4115759033018","18.851362911841","19.9438116842437","20.1101034832062","20.9949050371571","17.3127222071987","19.4141162047676","20.2004514506931","19.7663952945256","21.1984002556589","21.3619688868074","22.2783183201852","22.0587116417705","21.1936861073306","21.2864128148629","22.5824212829871","23.6124260929014","25.5623978284103","25.6080339042549","24.6311464686556","28.2274898147807",
"Maldives","MDV","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","44.5764192139738","46.3806566104703","40.5647366889729","33.6350257542311","23.5129533678756","26.0422020381037","29.0495761876602","25.3210748560461","25.455214806809","26.3719505077623","26.087873034419","26.6796631814191","24.9928592779568","28.9492456194978","30.7433267874027","31.16287983646","34.8215431050745","38.0544839424201","44.0441844407208","41.794995290722","41.0911245179629","30.5538561368886","34.4601861816757","34.4278834157889","38.7865414573683","45.2433849297208","39.7204023396458","41.5584009621151","41.6488727183431","46.1538291596222","47.9463196785526","47.0543787205311","45.1041063121999","46.7610399769232","47.8259394605774","48.2874740105114","45.2245728508771","43.7522620487847","40.5563497100946","42.0148417499617","71.8879956832317",
"Middle East & North Africa","MEA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","22.8113002689398","23.3947370019796","24.5821817557096","25.5243205619345","26.9884729223171","30.7136194727143","32.3175445590187","35.4214677279254","34.4352845522203","34.8796992281016","31.9018451051281","30.3591822045502","32.8682848699203","32.0323576679413","22.5361865928381","27.0452609896153","28.5351083646129","31.2972741927486","37.2898120293236","35.8042306767198","34.7315145308994","36.822464625322","43.182988065982","48.1079444436873","","","62.4696534244187","62.8107930283541","65.2379191976645","61.5366524713727","53.6625087167668","55.3160951233008","54.3649063415342","54.4593578149623","54.5799226036964","54.5805433618553","52.8218305235674","54.1007763055119","59.3920983711037","59.0635362838411","57.0005841936358","63.3379866584957","66.3432944198237","65.3340145662009","62.0172999749185","59.4049034992959","60.0674579825493","61.0321875251236","58.8826207819964","70.9902579990398","66.948974230965","62.4623312532942","62.619387783104","66.3618841076831","72.3052650611291","83.7821318145399","89.2847806567528","86.5050745848612","","","",
"Mexico","MEX","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","22.9386503067485","23.9039548022599","25.2052631578947","26.3584905660377","26.00796812749","26.0989010989011","25.5559210526316","26.1927710843374","26.6621253405995","28.5270935960591","30.4594594594595","31.1795918367347","31.6283185840708","32.3299565846599","30.2722222222222","31.3009090909091","38.7323121808899","29.9783666846944","32.0239623448866","33.132333767927","29.7761921445026","32.6364431132424","31.2909490161623","28.4035169333842","29.1341148939139","25.4985029100755","26.5677818765428","25.9751314697189","11.1299997223919","16.5166376513077","22.5134170767379","26.114745760132","27.1384560739971","22.8554281464935","24.0406197640508","24.43011680643","22.9645671961414","28.3899684062002","27.468158621286","27.3410983756772","22.3875816674352","25.1923639853561","25.0992689903088","26.0026114398671","26.1999950559667","26.5993925089748","25.5277496537982","25.9841322367212","26.3500496976376","29.8484231171316","30.6273651864952","30.6995720007683","31.3336229706137","32.9702822868176","34.4364196173135","36.3709843489526","37.6970099368495","38.4778189166102","37.5016042594337","37.7717902900633","45.4112699676376",
"Marshall Islands","MHL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","20.4571783916098","20.7061883040117","20.3490344725391","23.1334550039448","23.0716778085701","23.9719203792152","25.0966522351344","25.2402003052571","25.909263824138","26.4859030556579","27.7458071143588","27.3808746222819","25.7656652345201","26.6665952773818","27.8413326286143","27.6908757055345","28.9928517927704","31.0834517444835","31.7050634752019","30.9422376774288","32.0489542096128","35.1476233087533","36.0259872991695","36.8983196937233","42.495475035788","42.0910398243579","49.1220640118175","55.5141199758719","42.5896403909233","43.661336362518","48.736756176593","52.4238948598252","48.9622274762774","49.0369770072287","52.0509835176391","55.7442052170194","57.9727127951267","63.705190420372","63.8980734978473","68.100972165209","71.0645442473216","73.7083462118805","72.0199905536223","72.5099336814087","75.7887306400272","77.2020980393875","78.8161614424333","94.9550048913794","94.3941296683211","95.2533469982722","99.7981415829483","104.910730007105","110.421987181654","122.581990545353","126.794976656465","124.146859561726","125.843167259322","128.413271066534","145.42588852196",
"North Macedonia","MKD","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2103385663555","12.7220779220779","11.1877562236766","10.726158852974","12.60534694858","13.5906850196744","16.6365699782121","17.9821915494317","29.5182512985701","26.4857046728105","30.2031735323453","33.6734331606633","35.4689454878796","40.7783121165333","47.5703321680178","47.8074213361373","48.6373065453669","51.4721968438211","52.8195883282443","54.1444824284663","51.6598782486667","53.523749232048","54.4005213990523","54.1697419285478","54.5195352503758","56.5059695563137","58.3279942048031","65.696430353082",
"Mali","MLI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","18.2133008196809","13.8357192381968","13.811022390922","13.7170139840988","13.4917205549372","13.3809249876426","14.2089637658617","20.9243594442411","18.2691874591692","16.1525472242817","16.2150474726323","18.6613388017948","17.7116577129243","16.8909990704806","15.4711808464593","16.4959623025513","17.6466024797479","21.7898164675927","20.3976061209971","21.0954640408012","20.6779687071745","21.7708713780651","20.400411427674","18.4939063988528","19.8724442690079","20.9869514237459","21.3535366293308","20.5237707863673","18.8432762905033","22.2756906752575","21.918348435019","20.8636247696393","17.1448314650228","19.4200389764656","19.3569394500773","22.7873549798097","27.4792621193106","25.1776767858167","24.5682355838017","24.6375727091884","22.4841113382792","17.3937525340852","22.542970123665","23.859890039836","23.2687170980264","25.9057756052396","27.2228210937901","26.5573827096604","26.8393298346862","27.7054388815694","26.927041853235","28.943728751735","29.5491000002635","36.3785401687695",
"Malta","MLT","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","26.7637417028052","29.0948779978402","35.6367672809017","32.3273407853024","29.4089062670782","30.1797099986212","29.9828139274461","27.0840415929","24.8961356227634","24.8257763191407","25.3186453366123","29.4686219504391","33.4900256230508","29.6358252190597","25.5251480360048","23.7270153256422","22.0878253235592","23.7324561286108","25.3318033893306","26.9048715312265","29.397833413547","30.2259978796","32.431649550905","35.6526790192886","33.0498427966132","41.357364959033","28.0600655956333","32.1275529340192","30.6447177658476","30.6398161898801","34.249482942566","35.6907095439195","32.4192041073589","31.6040407406216","33.9491923503515","36.4174069186924","34.0813156654315","31.9050960233175","29.6834079981137","33.8753155272897","37.8272179591024","34.1106949673856","23.6261317743676","24.7906339113848","24.8097441852801","23.1591847048479","21.8162090422521","19.1620788250683","20.8461447752316","25.4543360216348","28.4497912929952","33.2744190491489","39.0470384032578","41.8652213799674","48.8771069063582","53.3619348290386","57.7247292949987","58.944509571269","60.0387252237968","65.4593207320166",
"Middle East & North Africa (excluding high income)","MNA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","21.2994801257804","21.8300168009497","23.1060682176162","24.2588279539586","25.6954130475441","30.0920863781395","30.8628290412291","33.1428136897387","34.167947002442","34.833025018317","34.5451204662943","33.8609625389701","36.9279677063933","36.6872519773891","31.2899599736424","35.911311257811","36.5909639204363","40.8923065266326","48.4672321492847","52.0668651824835","56.1244069291875","57.4157797139805","58.365325731098","58.1185776402122","","","65.9761326226284","67.3134159398885","70.4274538862194","67.5389537614965","","62.0076791597073","63.0699353072349","60.4077395737467","59.8234607237373","56.5168016242709","53.4384161261036","55.1935075666748","58.9456299483426","59.2381027459686","60.7582018191719","66.9613880103107","70.2142939978122","70.9329200834716","65.4978464930552","63.3667395722034","64.6207469420775","65.0447232892682","62.8166723633131","71.4546364402897","69.7395618147807","67.6916462645417","67.4343597763035","69.6309916863974","76.9922235420972","87.2378339347493","96.6021697930784","","78.9947856936976","","",
"Montenegro","MNE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2705819739435","12.0474489579691","13.3456622806676","22.5152975712316","41.2783153248781","66.2231394377657","51.5817187590628","48.6629085509602","48.1270308311121","46.9243523838199","51.9625014010788","50.5797975210614","53.7138757406011","56.4738294012656","56.9758597988676","59.1965585650548","56.2919905409028","52.1372026125026","59.3569053717349",
"Mongolia","MNG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.869549890992","23.2541462381897","18.7823996633567","20.1400548065453","15.6641032175228","16.205291552918","18.2292552200818","17.6897373480007","20.3757871179315","21.1442710138837","23.7854353739816","30.3299171873272","38.4529601421914","35.8736188467401","37.4878970198332","38.1519068728688","48.4450400461868","34.5876176377218","43.6897019915392","47.954095016752","48.6662884450169","45.6117307078634","49.2981755668003","47.8440847864684","43.8920812329547","50.8058829701552","56.6254772722568","59.770184775741","55.0583206048651","64.6673726509252",
"Northern Mariana Islands","MNP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.104361161224","22.9164254295829","24.0542989983692","22.6589731698549","21.5960544570423","15.4574364842528","15.54484594727","15.7251534656141","16.9666604868141","20.8022735634282","18.4188496336514","21.0069545349547","21.7173497713378","20.0094944918012","22.2270273448587","23.1680302393052","24.8467775341108","26.456106166593","32.6581592465676","35.3769542228632","34.3992637388745","40.0958001620228","42.3534884843538","47.6138680650186","52.2868801672189","48.7797976200758","45.9052936770873","46.6265279901144","48.632262675279","59.3985412652034",
"Mauritania","MRT","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","6.88033348097692","6.58770861820056","4.62857087183818","3.65694920375598","4.72689630844616","5.36813954544419","5.71564634225387","6.17708487378208","7.28602256755018","6.75991256909153","8.03012853336173","9.20618369815826","11.3170980207086","13.1233084390791","14.2252488020967","14.3817047529843","14.376855734164","14.7993203843201","15.3627230212289","17.9055249330032","16.9132829138138","15.9859120838956","16.6511084192368","17.9151866454106","16.979562049767","17.8784142924197","17.0171194341689","17.1005111019228","19.116189126256","14.3487555269609","","","","","","","","","","","","","","19.7239883983261","16.8995308151377","18.8240200681825","19.4028682479444","22.4774629456975","19.8830644201774","19.7485480371572","21.9431750264624","24.6843683299957","27.2528616886181","27.0867795677256","25.6596693724621","27.7289441287182","28.5370953171942","28.4327243385652","",
"Mauritius","MUS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","45.5357142857143","44.7941933112826","47.3969319271333","42.1243455497382","45.2880303552949","40.0940346752865","43.0524520255864","43.5313014181619","44.1629526462396","50.0379106992418","54.3431472081218","57.1839649905045","62.0472056618903","61.7355893490413","63.0408215010142","67.6842384681768","69.8420792841149","71.1811586463413","72.0045278686178","77.6767108229968","73.938936042499","77.4663642066636","75.9320849196787","79.9455613728036","78.0482873355177","79.0103085916372","82.4536360700644","92.1584680334705","98.2604912184197","98.9791651635558","93.1130476904132","93.7727682303329","96.5030150432673","96.2539072499599","97.4913339906506","96.6398213042916","98.5664079560491","98.1771436743647","101.401448605104","106.856809967376","109.895900628109","114.191108190287","115.300940939715","120.816538268315","163.743501329673",
"Malawi","MWI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","15.4173276388041","15.8204301075269","16.942681678608","17.3685756240822","18.376072234763","19.4807930607187","18.6607378129117","19.331797235023","23.2961538461538","25.1072589382449","24.0609779120257","19.7781045751634","22.1087912087912","21.0542025727488","19.6754193175246","19.0551188936424","21.7857594079957","22.1881021194605","20.3744620998234","22.7416553087534","19.766260476117","22.1892051386808","25.5813019019555","22.9880885015844","19.6364800974541","18.6484082855368","19.4358767817801","21.4400546164531","21.3274898099898","25.7140735185705","19.419315214368","16.6240182230922","13.5299221439646","18.27468078139","16.2495659812152","17.8355240099292","18.4862149845223","10.479947094696","11.4532612563648","12.2696101461043","12.4718784778074","11.5595474962974","13.8390103961143","18.6758064074116","19.9125573772018","22.1238250963063","25.0912524957294","25.7326528022965","25.9538164264252","23.9777215613364","24.4593222341496","23.0012090808306","","","","",
"Malaysia","MYS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","28.2049096488237","30.3418069391962","30.6022523257712","26.732170744404","26.253817026994","30.2895027624309","28.6958329003429","28.9448883425528","34.3815595880333","38.2403280442147","40.9045565981909","42.7093786182941","47.7594936708861","47.9276825295092","59.8499431271327","71.2229088303779","71.3170731707317","71.7254174397032","73.2555561421105","73.8788126830949","80.6415547385008","89.4273861802024","95.760224376017","99.1506728749077","102.104588309239","115.136181747773","140.761656004693","127.026700376148","121.079463029122","129.481816540439","64.3771046598534","66.3087978449424","102.223025975233","113.034310138565","111.038979642998","115.629851712343","120.125250264058","125.506871598148","125.151891142941","132.121037092205","122.69875028409","138.460702498827","133.104466943551","132.311271848845","131.711368873289","124.964121884925","129.338226236628","125.202378366958","119.590240517141","139.16562087384","129.644648612903","133.890596574756","136.80386813555","140.092353976818","137.102328593906","132.812779305956","128.584186484846","122.534205616143","125.077833123628","122.872999313303","137.632911734613",
"North America","NAC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","58.4545244242243","60.9935796482035","61.7443377726496","63.9415653168026","64.8488237590091","64.91654798391","62.4985183216853","65.2302832503488","65.0350582840238","60.8337281926051","64.0780719654128","67.0706032038877","69.2880699070908","68.6219409581007","68.0938372715138","68.8999862962363","68.3732914285215","69.1988117748808","68.5967496804649","67.6607273252664","68.7276208504549","69.3215763626324","72.8666133229831","72.2822704447593","73.076307420542","73.5887007568354","76.2510531765711","74.8527765445173","74.2596200175244","73.058886332086","71.4317738743945","70.5164107214089","67.0661042390515","64.2144176126986","60.8642076224684","61.9229320047211","63.1131846129023","63.9732968419049","66.0455741282068","67.8331548314366","68.6812994366497","77.0552658327954","77.5903434208326","77.4669009626591","77.201041711927","78.7469382219943","81.8789563880913","82.5981544253334","88.2149327178908","90.8735474116643","85.1709162409225","87.6447575211559","88.2260439163248","88.9682523214402","89.6122575564272","88.8248778747331","89.7503010277411","90.2197714647128","88.9888594127646","92.7603016480334","111.206101666458",
"Namibia","NAM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4673364004741","23.2623346191397","28.8467880202439","31.7123147326645","33.8829822542467","37.4742041272121","39.1212253782983","37.8791206480456","37.444351618037","40.5354085757472","39.843268769627","37.596314562864","37.626257752807","36.3894569298212","38.9165769115541","37.7825799802536","41.8252844724341","42.1802996007121","41.9584643495958","62.4297629721557","62.7315869712217","64.21826144368","57.2146680961639","58.7259349591585","55.1529908746271","55.5661801091961","54.561739337797","57.1647381459496","57.6278838625645","63.8775962959529","71.3003256134814",
"New Caledonia","NCL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","3.80710177055953","4.09323008716412","4.01944288835362","4.07223386359622","4.24831480233389","4.82486960397493","5.02135528984759","5.66314894214415","5.34182464791585","6.35406856536997","6.88938644761575","7.34999207678534","8.22482979831147","9.92489387505998","11.4948083791718","11.8622056265492","13.5368487532449","14.3765499430577","14.7043399916376","15.9466005294645","12.5152339688807","12.0343472162558","15.8220827096868","16.7035233426218","18.3577637352809","17.0530925052659","19.4069337517773","20.0576586309976","13.9926235842437","13.1565269174256","13.4761265100836","13.9835123200637","11.9889797484989","11.6456076178013","10.1598199303612","7.35979275712173","5.14320048581012","5.92621877124759","6.55900248161089","8.65316407136481","6.55623913237211","9.29998206502217","10.0499920012607","9.03431721674152","9.38447095955683","12.4275915436328","11.4575177298271","13.0168749118406","14.205804307023","14.2614748664628","16.1356657877984","16.8763642171311","19.8483487928947","19.4475087953013","19.6343271366592","17.7130220389304","15.8296387490856","17.122024474916","19.1703190090336",
