iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ALB,Europe,Albania,2020-11-30,38182.0,557.0,660.857,810.0,12.0,13.429,13290.246,193.878,230.029,281.942,4.177,4.674,1.08,,,,,,,,,1948.0,177138.0,61.658,0.678,1837.0,0.639,0.3597,2.8,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,4703.4,23.8,120.15,1637.14168163975
ALB,Europe,Albania,2020-12-01,39014.0,832.0,673.429,822.0,12.0,12.429,13579.846,289.599,234.404,286.119,4.177,4.326,1.08,,,,,,,,,1702.0,178840.0,62.25,0.592,1781.0,0.62,0.3781,2.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-02,39719.0,705.0,682.143,839.0,17.0,13.714,13825.239,245.394,237.438,292.036,5.917,4.774,1.08,,,,,,,,,1830.0,180670.0,62.887,0.637,1796.0,0.625,0.3798,2.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-03,40501.0,782.0,700.143,852.0,13.0,14.143,14097.435,272.196,243.703,296.561,4.525,4.923,1.08,,,,,,,,,2125.0,182795.0,63.627,0.74,1846.0,0.643,0.3793,2.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-04,41302.0,801.0,722.429,870.0,18.0,14.143,14376.244,278.809,251.46,302.826,6.265,4.923,1.08,,,,,,,,,1915.0,184710.0,64.293,0.667,1865.0,0.649,0.3874,2.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-05,42148.0,846.0,765.429,889.0,19.0,14.571,14670.716,294.472,266.427,309.44,6.613,5.072,1.07,,,,,,,,,1851.0,186561.0,64.937,0.644,1927.0,0.671,0.3972,2.5,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-06,42988.0,840.0,766.143,905.0,16.0,15.286,14963.1,292.384,266.676,315.009,5.569,5.321,1.06,,,,,,,,,2063.0,188624.0,65.656,0.718,1919.0,0.668,0.3992,2.5,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-07,43683.0,695.0,785.857,922.0,17.0,16.0,15205.013,241.913,273.538,320.926,5.917,5.569,1.05,,,,,,,,,1963.0,190587.0,66.339,0.683,1921.0,0.669,0.4091,2.4,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-08,44436.0,753.0,774.571,936.0,14.0,16.286,15467.115,262.101,269.61,325.799,4.873,5.669,1.04,,,,,,,,,2532.0,193119.0,67.22,0.881,2040.0,0.71,0.3797,2.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-09,45188.0,752.0,781.286,951.0,15.0,16.0,15728.868,261.753,271.947,331.02,5.221,5.569,1.03,,,,,,,,,2620.0,195739.0,68.132,0.912,2153.0,0.749,0.3629,2.8,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-10,46061.0,873.0,794.286,965.0,14.0,16.143,16032.739,303.871,276.472,335.894,4.873,5.619,1.02,,,,,,,,,2714.0,198453.0,69.077,0.945,2237.0,0.779,0.3551,2.8,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-11,46863.0,802.0,794.429,977.0,12.0,15.286,16311.896,279.157,276.522,340.07,4.177,5.321,1.01,,,,,,,,,2604.0,201057.0,69.983,0.906,2335.0,0.813,0.3402,2.9,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-12,47742.0,879.0,799.143,989.0,12.0,14.286,16617.855,305.959,278.163,344.247,4.177,4.973,1.0,,,,,,,,,2734.0,203791.0,70.935,0.952,2461.0,0.857,0.3247,3.1,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-13,48530.0,788.0,791.714,1003.0,14.0,14.0,16892.139,274.284,275.577,349.12,4.873,4.873,0.98,,,,,,,,,2501.0,206292.0,71.805,0.871,2524.0,0.879,0.3137,3.2,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-14,49191.0,661.0,786.857,1016.0,13.0,13.429,17122.217,230.078,273.886,353.645,4.525,4.674,0.96,,,,,,,,,2108.0,208400.0,72.539,0.734,2545.0,0.886,0.3092,3.2,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-15,50000.0,809.0,794.857,1028.0,12.0,13.143,17403.811,281.594,276.671,357.822,4.177,4.575,0.94,,,,,,,,,2711.0,211111.0,73.483,0.944,2570.0,0.895,0.3093,3.2,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-16,50637.0,637.0,778.429,1040.0,12.0,12.714,17625.535,221.725,270.952,361.999,4.177,4.426,0.92,,,,,,,,,2657.0,213768.0,74.408,0.925,2576.0,0.897,0.3022,3.3,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-17,51424.0,787.0,766.143,1055.0,15.0,12.857,17899.471,273.936,266.676,367.22,5.221,4.475,0.9,,,,,,,,,2745.0,216513.0,75.363,0.955,2580.0,0.898,0.297,3.4,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-18,52004.0,580.0,734.429,1066.0,11.0,12.714,18101.356,201.884,255.637,371.049,3.829,4.426,0.88,,,,,,,,,2615.0,219128.0,76.273,0.91,2582.0,0.899,0.2844,3.5,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-19,52542.0,538.0,685.714,1074.0,8.0,12.143,18288.621,187.265,238.681,373.834,2.785,4.227,0.86,,,,,,,,,2276.0,221404.0,77.065,0.792,2516.0,0.876,0.2725,3.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-20,53003.0,461.0,639.0,1088.0,14.0,12.143,18449.084,160.463,222.421,378.707,4.873,4.227,0.85,,,,,,,,,1927.0,223331.0,77.736,0.671,2434.0,0.847,0.2625,3.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-21,53425.0,422.0,604.857,1098.0,10.0,11.714,18595.972,146.888,210.536,382.188,3.481,4.077,0.85,,,,,,,,,1908.0,225239.0,78.4,0.664,2406.0,0.837,0.2514,4.0,tests performed,,,,,,,,,,,,,,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-22,53814.0,389.0,544.857,1111.0,13.0,11.857,18731.374,135.402,189.652,386.713,4.525,4.127,0.84,,,,,,,,,2420.0,227659.0,79.243,0.842,2364.0,0.823,0.2305,4.3,tests performed,,,,,,,,,,,,,,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-23,54317.0,503.0,525.714,1117.0,6.0,11.0,18906.456,175.082,182.989,388.801,2.088,3.829,0.85,,,,,,,,,2210.0,229869.0,80.012,0.769,2300.0,0.801,0.2286,4.4,tests performed,,,,,,,,,,,,,,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-24,54827.0,510.0,486.143,1125.0,8.0,10.0,19083.975,177.519,169.215,391.586,2.785,3.481,0.86,,,,,,,,,2198.0,232067.0,80.777,0.765,2222.0,0.773,0.2188,4.6,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-25,55380.0,553.0,482.286,1134.0,9.0,9.714,19276.461,192.486,167.872,394.718,3.133,3.381,0.87,,,,,,,,,2184.0,234251.0,81.537,0.76,2160.0,0.752,0.2233,4.5,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-26,55755.0,375.0,459.0,1143.0,9.0,9.857,19406.99,130.529,159.767,397.851,3.133,3.431,0.87,,,,,,,,,1889.0,236140.0,82.195,0.658,2105.0,0.733,0.2181,4.6,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-27,56254.0,499.0,464.429,1153.0,10.0,9.286,19580.68,173.69,161.657,401.332,3.481,3.232,0.89,,,,,,,,,2165.0,238305.0,82.948,0.754,2139.0,0.745,0.2171,4.6,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-28,56572.0,318.0,449.571,1164.0,11.0,9.429,19691.368,110.688,156.485,405.161,3.829,3.282,0.9,,,,,,,,,1508.0,239813.0,83.473,0.525,2082.0,0.725,0.2159,4.6,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-29,57146.0,574.0,476.0,1170.0,6.0,8.429,19891.164,199.796,165.684,407.249,2.088,2.934,0.92,,,,,,,,,2682.0,242495.0,84.407,0.934,2119.0,0.738,0.2246,4.5,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-30,57727.0,581.0,487.143,1174.0,4.0,8.143,20093.396,202.232,169.563,408.641,1.392,2.834,0.93,,,,,,,,,2681.0,245176.0,85.34,0.933,2187.0,0.761,0.2227,4.5,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-12-31,58316.0,589.0,498.429,1181.0,7.0,8.0,20298.413,205.017,173.491,411.078,2.437,2.785,0.94,,,,,,,,,2350.0,247526.0,86.158,0.818,2208.0,0.769,0.2257,4.4,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,5812.4,26.67,54.6,2023.15820690625
ALB,Europe,Albania,2021-01-01,58316.0,0.0,419.429,1181.0,0.0,6.714,20298.413,0.0,145.993,411.078,0.0,2.337,0.94,,,,,,,,,1858.0,249384.0,86.805,0.647,2162.0,0.753,0.194,5.2,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-02,58991.0,675.0,462.286,1190.0,9.0,6.714,20533.364,234.951,160.911,414.211,3.133,2.337,0.98,,,,,,,,,1025.0,250409.0,87.161,0.357,2038.0,0.709,0.2268,4.4,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-03,59438.0,447.0,454.857,1193.0,3.0,5.714,20688.954,155.59,158.325,415.255,1.044,1.989,1.0,,,,,,,,,2309.0,252718.0,87.965,0.804,2059.0,0.717,0.2209,4.5,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-04,59623.0,185.0,435.857,1199.0,6.0,5.0,20753.348,64.394,151.712,417.343,2.088,1.74,1.02,,,,,,,,,1281.0,253999.0,88.411,0.446,2027.0,0.706,0.215,4.7,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-05,60283.0,660.0,448.143,1210.0,11.0,5.714,20983.079,229.73,155.988,421.172,3.829,1.989,1.05,,,,,,,,,3424.0,257423.0,89.603,1.192,2133.0,0.742,0.2101,4.8,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-06,61008.0,725.0,468.714,1217.0,7.0,6.143,21235.434,252.355,163.148,423.609,2.437,2.138,1.07,,,,,,,,,3906.0,261329.0,90.962,1.36,2308.0,0.803,0.2031,4.9,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-07,61705.0,697.0,484.143,1223.0,6.0,6.0,21478.043,242.609,168.519,425.697,2.088,2.088,1.08,,,,,,,,,3668.0,264997.0,92.239,1.277,2496.0,0.869,0.194,5.2,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-08,62378.0,673.0,580.286,1230.0,7.0,7.0,21712.298,234.255,201.984,428.134,2.437,2.437,1.09,,,,,,,,,3927.0,268924.0,93.606,1.367,2791.0,0.971,0.2079,4.8,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-09,63033.0,655.0,577.429,1233.0,3.0,6.143,21940.288,227.99,200.989,429.178,1.044,2.138,1.08,,,,,,,,,4499.0,273423.0,95.172,1.566,3288.0,1.144,0.1756,5.7,tests performed,,,,,,,,,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-10,63595.0,562.0,593.857,1241.0,8.0,6.857,22135.907,195.619,206.708,431.963,2.785,2.387,1.07,,,,,,,,,2997.0,276420.0,96.215,1.043,3386.0,1.179,0.1754,5.7,tests performed,0.0,0.0,,,,,0.0,0.0,,,,,,56.48,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-11,63971.0,376.0,621.143,1247.0,6.0,6.857,22266.784,130.877,216.205,434.051,2.088,2.387,1.07,,,,,,,,,1575.0,277995.0,96.763,0.548,3428.0,1.193,0.1812,5.5,tests performed,,,,,,64.0,,,,,22.0,64.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-12,64627.0,656.0,620.571,1252.0,5.0,6.0,22495.122,228.338,216.006,435.791,1.74,2.088,1.07,,,,,,,,,3727.0,281722.0,98.061,1.297,3471.0,1.208,0.1788,5.6,tests performed,128.0,128.0,,,,64.0,0.0,0.0,,,22.0,64.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-13,65334.0,707.0,618.0,1256.0,4.0,5.571,22741.212,246.09,215.111,437.184,1.392,1.939,1.07,,,,,,,,,3307.0,285029.0,99.212,1.151,3386.0,1.179,0.1825,5.5,tests performed,188.0,188.0,,,60.0,63.0,0.01,0.01,,,22.0,63.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-14,65994.0,660.0,612.714,1261.0,5.0,5.429,22970.942,229.73,213.271,438.924,1.74,1.89,1.07,,,,,,,,,3695.0,288724.0,100.498,1.286,3390.0,1.18,0.1807,5.5,tests performed,266.0,266.0,,,78.0,66.0,0.01,0.01,,,23.0,66.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-15,66635.0,641.0,608.143,1265.0,4.0,5.0,23194.059,223.117,211.68,440.316,1.392,1.74,1.06,,,,,,,,,3530.0,292254.0,101.727,1.229,3333.0,1.16,0.1825,5.5,tests performed,308.0,308.0,,,42.0,62.0,0.01,0.01,,,22.0,62.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-16,67216.0,581.0,597.571,1270.0,5.0,5.286,23396.291,202.232,208.0,442.057,1.74,1.84,1.06,,,,,,,,,3029.0,295283.0,102.781,1.054,3123.0,1.087,0.1913,5.2,tests performed,369.0,369.0,,,61.0,62.0,0.01,0.01,,,22.0,62.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-17,67690.0,474.0,585.0,1277.0,7.0,5.143,23561.279,164.988,203.625,444.493,2.437,1.79,1.06,,,,,,,,,2521.0,297804.0,103.658,0.878,3055.0,1.063,0.1915,5.2,tests performed,405.0,405.0,,,36.0,58.0,0.01,0.01,,,20.0,58.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-18,67982.0,292.0,573.0,1281.0,4.0,4.857,23662.917,101.638,199.448,445.886,1.392,1.691,1.06,,,,,,,,,2343.0,300147.0,104.474,0.816,3165.0,1.102,0.181,5.5,tests performed,447.0,447.0,,,42.0,55.0,0.02,0.02,,,19.0,55.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-19,68568.0,586.0,563.0,1287.0,6.0,5.0,23866.89,203.973,195.967,447.974,2.088,1.74,1.08,,,,,,,,,2510.0,302657.0,105.348,0.874,2991.0,1.041,0.1882,5.3,tests performed,483.0,483.0,,,36.0,51.0,0.02,0.02,,,18.0,51.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-20,69238.0,670.0,557.714,1291.0,4.0,5.0,24100.101,233.211,194.127,449.366,1.392,1.74,1.1,,,,,,,,,3331.0,305988.0,106.507,1.159,2994.0,1.042,0.1863,5.4,tests performed,519.0,519.0,,,36.0,47.0,0.02,0.02,,,16.0,47.0,0.002,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-21,69916.0,678.0,560.286,1296.0,5.0,5.0,24336.097,235.996,195.022,451.107,1.74,1.74,1.12,,,,,,,,,3088.0,309076.0,107.582,1.075,2907.0,1.012,0.1927,5.2,tests performed,549.0,549.0,,,30.0,40.0,0.02,0.02,,,14.0,40.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-22,70655.0,739.0,574.286,1303.0,7.0,5.429,24593.325,257.228,199.895,453.543,2.437,1.89,1.14,,,,,,,,,3314.0,312390.0,108.736,1.154,2877.0,1.001,0.1996,5.0,tests performed,,,,,,34.0,,,,,12.0,34.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-23,71441.0,786.0,603.571,1310.0,7.0,5.714,24866.913,273.588,210.089,455.98,2.437,1.989,1.15,,,,,,,,,3513.0,315903.0,109.958,1.223,2946.0,1.025,0.2049,4.9,tests performed,,,,,,26.0,,,,,9.0,26.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-24,72274.0,833.0,654.857,1315.0,5.0,5.429,25156.861,289.947,227.94,457.72,1.74,1.89,1.16,,,,,,,,,3511.0,319414.0,111.18,1.222,3087.0,1.075,0.2121,4.7,tests performed,,,,,,21.0,,,,,7.0,21.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-25,72812.0,538.0,690.0,1324.0,9.0,6.143,25344.126,187.265,240.173,460.853,3.133,2.138,1.17,,,,,,,,,1918.0,321332.0,111.848,0.668,3026.0,1.053,0.228,4.4,tests performed,,,,,,15.0,,,,,5.0,15.0,0.001,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-26,73691.0,879.0,731.857,1332.0,8.0,6.429,25650.085,305.959,254.742,463.638,2.785,2.238,1.17,,,,,,,,,3605.0,324937.0,113.103,1.255,3183.0,1.108,0.2299,4.3,tests performed,,,,,,9.0,,,,,3.0,9.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-27,74567.0,876.0,761.286,1339.0,7.0,6.857,25954.999,304.915,264.985,466.074,2.437,2.387,1.17,,,,,,,,,3512.0,328449.0,114.325,1.222,3209.0,1.117,0.2372,4.2,tests performed,,,,,,4.0,,,,,1.0,4.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-28,75454.0,887.0,791.143,1350.0,11.0,7.714,26263.743,308.744,275.378,469.903,3.829,2.685,1.17,,,,,,,,,3891.0,332340.0,115.68,1.354,3323.0,1.157,0.2381,4.2,tests performed,,,,,,0.0,,,,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-29,76350.0,896.0,813.571,1358.0,8.0,7.857,26575.619,311.876,283.185,472.688,2.785,2.735,1.17,,,,,,,,,3761.0,336101.0,116.989,1.309,3387.0,1.179,0.2402,4.2,tests performed,,,,,,0.0,,,,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-30,77251.0,901.0,830.0,1369.0,11.0,8.429,26889.236,313.617,288.903,476.516,3.829,2.934,1.17,,,,,,,,,3864.0,339965.0,118.334,1.345,3437.0,1.196,0.2415,4.1,tests performed,,,,,,0.0,,,,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2021-01-31,78127.0,876.0,836.143,1380.0,11.0,9.286,27194.151,304.915,291.041,480.345,3.829,3.232,1.17,,,,,,,,,3144.0,343109.0,119.428,1.094,3385.0,1.178,0.247,4.0,tests performed,,,,,,0.0,,,,,0.0,0.0,0.0,60.19,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,6384.8,26.36,23.56,2222.3970338337
